Y,X,Scale,Angle,Response,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114,Feature_115,Feature_116,Feature_117,Feature_118,Feature_119,Feature_120,Feature_121,Feature_122,Feature_123,Feature_124,Feature_125,Feature_126,Feature_127,Feature_128
1631.107666015625,2124.474365234375,3.845888137817383,198.6471710205078,0.04268448427319527,76.0,16.0,24.0,6.0,1.0,0.0,1.0,28.0,10.0,46.0,57.0,8.0,16.0,24.0,17.0,2.0,52.0,27.0,22.0,6.0,23.0,43.0,14.0,7.0,90.0,10.0,0.0,5.0,48.0,12.0,0.0,12.0,14.0,11.0,117.0,73.0,4.0,1.0,3.0,6.0,11.0,82.0,120.0,56.0,5.0,11.0,12.0,6.0,120.0,116.0,88.0,8.0,9.0,5.0,3.0,21.0,114.0,14.0,6.0,31.0,37.0,12.0,0.0,15.0,36.0,8.0,23.0,68.0,9.0,1.0,9.0,46.0,38.0,18.0,23.0,15.0,13.0,61.0,120.0,73.0,120.0,60.0,5.0,1.0,7.0,16.0,32.0,52.0,57.0,32.0,14.0,102.0,71.0,1.0,0.0,2.0,41.0,69.0,31.0,8.0,10.0,8.0,0.0,10.0,32.0,120.0,54.0,11.0,19.0,13.0,12.0,13.0,77.0,69.0,14.0,7.0,19.0,7.0,4.0,4.0,36.0,44.0,3.0,32.0,120.0,5.0,0.0,1.0
1601.5067138671875,1089.8211669921875,2.272075653076172,130.97073364257812,0.04177823290228844,7.0,1.0,0.0,75.0,103.0,4.0,7.0,7.0,16.0,1.0,0.0,1.0,8.0,34.0,88.0,29.0,69.0,15.0,0.0,0.0,0.0,49.0,45.0,18.0,71.0,52.0,6.0,3.0,1.0,2.0,7.0,14.0,39.0,5.0,0.0,21.0,78.0,37.0,2.0,5.0,125.0,11.0,0.0,1.0,3.0,33.0,47.0,72.0,22.0,7.0,0.0,1.0,16.0,125.0,76.0,32.0,36.0,23.0,3.0,2.0,2.0,26.0,54.0,96.0,19.0,1.0,0.0,0.0,23.0,125.0,25.0,8.0,125.0,66.0,5.0,2.0,3.0,28.0,20.0,39.0,46.0,36.0,11.0,7.0,21.0,55.0,41.0,85.0,4.0,0.0,1.0,44.0,43.0,20.0,78.0,108.0,2.0,0.0,1.0,33.0,46.0,90.0,17.0,7.0,25.0,7.0,1.0,3.0,5.0,22.0,43.0,125.0,35.0,6.0,10.0,60.0,7.0,0.0,18.0,124.0,7.0,1.0,23.0,125.0,32.0,2.0,3.0,15.0
1528.81005859375,1687.568359375,2.2120187282562256,178.7732696533203,0.04304983839392662,11.0,6.0,7.0,30.0,56.0,17.0,11.0,9.0,106.0,56.0,7.0,0.0,1.0,5.0,13.0,79.0,21.0,23.0,48.0,54.0,35.0,9.0,7.0,21.0,38.0,53.0,32.0,47.0,15.0,0.0,1.0,3.0,39.0,5.0,5.0,9.0,8.0,5.0,17.0,35.0,128.0,12.0,2.0,3.0,18.0,20.0,24.0,128.0,21.0,2.0,2.0,40.0,128.0,78.0,25.0,38.0,46.0,20.0,3.0,25.0,40.0,6.0,11.0,73.0,38.0,12.0,14.0,48.0,12.0,3.0,8.0,10.0,128.0,128.0,30.0,23.0,17.0,2.0,2.0,14.0,22.0,31.0,28.0,70.0,128.0,29.0,54.0,27.0,67.0,11.0,4.0,8.0,21.0,12.0,54.0,100.0,20.0,5.0,8.0,25.0,3.0,1.0,10.0,61.0,74.0,39.0,6.0,4.0,1.0,0.0,16.0,128.0,26.0,10.0,10.0,92.0,28.0,5.0,29.0,72.0,75.0,44.0,27.0,91.0,22.0,4.0,12.0,11.0
1528.81005859375,1687.568359375,2.2120187282562256,358.34222412109375,0.04304983839392662,21.0,4.0,12.0,11.0,77.0,45.0,27.0,89.0,27.0,5.0,30.0,71.0,25.0,10.0,10.0,94.0,1.0,0.0,17.0,128.0,73.0,39.0,6.0,4.0,3.0,1.0,10.0,62.0,20.0,5.0,8.0,24.0,21.0,12.0,55.0,101.0,66.0,11.0,4.0,8.0,128.0,29.0,55.0,27.0,22.0,30.0,28.0,71.0,17.0,2.0,2.0,15.0,128.0,128.0,30.0,23.0,12.0,3.0,7.0,10.0,38.0,12.0,14.0,48.0,41.0,6.0,10.0,72.0,45.0,20.0,3.0,26.0,128.0,77.0,25.0,39.0,21.0,2.0,2.0,41.0,18.0,20.0,24.0,128.0,128.0,12.0,2.0,3.0,8.0,5.0,17.0,35.0,39.0,5.0,5.0,9.0,15.0,0.0,1.0,3.0,37.0,50.0,33.0,48.0,34.0,9.0,8.0,22.0,22.0,24.0,49.0,53.0,1.0,6.0,13.0,81.0,105.0,54.0,7.0,0.0,55.0,17.0,11.0,9.0,11.0,5.0,7.0,32.0
1540.0401611328125,1685.8779296875,4.28696870803833,186.47154235839844,0.04574566334486008,20.0,13.0,1.0,1.0,18.0,56.0,8.0,9.0,27.0,23.0,16.0,6.0,1.0,6.0,53.0,30.0,122.0,59.0,8.0,4.0,1.0,3.0,38.0,25.0,45.0,45.0,58.0,21.0,3.0,0.0,0.0,1.0,25.0,1.0,3.0,5.0,38.0,70.0,18.0,19.0,122.0,15.0,3.0,3.0,7.0,26.0,122.0,122.0,84.0,21.0,6.0,16.0,64.0,75.0,122.0,61.0,23.0,24.0,24.0,50.0,36.0,8.0,3.0,3.0,19.0,8.0,4.0,21.0,65.0,61.0,29.0,38.0,122.0,122.0,37.0,24.0,38.0,16.0,4.0,21.0,46.0,68.0,78.0,91.0,79.0,19.0,7.0,15.0,29.0,22.0,5.0,9.0,25.0,66.0,25.0,16.0,8.0,5.0,6.0,83.0,62.0,4.0,2.0,6.0,118.0,42.0,7.0,17.0,29.0,9.0,3.0,35.0,66.0,32.0,21.0,16.0,26.0,32.0,10.0,43.0,76.0,17.0,1.0,1.0,14.0,38.0,8.0,57.0
1593.5250244140625,1992.814453125,7.4277191162109375,87.70597839355469,0.041796017438173294,7.0,0.0,0.0,4.0,42.0,19.0,11.0,46.0,8.0,1.0,1.0,17.0,156.0,47.0,4.0,4.0,72.0,2.0,1.0,2.0,29.0,6.0,8.0,34.0,6.0,0.0,0.0,0.0,4.0,8.0,27.0,16.0,1.0,7.0,26.0,57.0,70.0,2.0,3.0,15.0,18.0,8.0,8.0,107.0,156.0,4.0,0.0,1.0,156.0,26.0,9.0,12.0,29.0,2.0,6.0,34.0,31.0,0.0,0.0,0.0,28.0,34.0,33.0,24.0,2.0,34.0,69.0,44.0,44.0,1.0,0.0,1.0,30.0,5.0,8.0,80.0,156.0,12.0,0.0,1.0,156.0,16.0,1.0,8.0,34.0,3.0,1.0,16.0,62.0,3.0,0.0,0.0,5.0,10.0,31.0,23.0,2.0,9.0,50.0,91.0,9.0,4.0,4.0,1.0,36.0,4.0,12.0,156.0,75.0,10.0,5.0,8.0,156.0,18.0,3.0,11.0,8.0,0.0,1.0,28.0,52.0,39.0,12.0,0.0,1.0,1.0,2.0,12.0
1593.5250244140625,1992.814453125,7.4277191162109375,273.1714172363281,0.041796017438173294,0.0,0.0,1.0,8.0,63.0,43.0,19.0,0.0,18.0,1.0,2.0,12.0,154.0,27.0,2.0,17.0,104.0,10.0,5.0,2.0,18.0,4.0,11.0,154.0,6.0,2.0,1.0,2.0,3.0,13.0,42.0,73.0,2.0,5.0,23.0,20.0,77.0,11.0,1.0,0.0,41.0,6.0,1.0,3.0,154.0,46.0,1.0,7.0,154.0,36.0,0.0,0.0,22.0,7.0,7.0,54.0,45.0,2.0,0.0,1.0,1.0,24.0,77.0,42.0,22.0,36.0,35.0,21.0,32.0,2.0,0.0,0.0,25.0,3.0,5.0,24.0,154.0,44.0,8.0,7.0,154.0,13.0,0.0,0.0,19.0,12.0,9.0,60.0,98.0,5.0,2.0,20.0,3.0,3.0,15.0,42.0,6.0,12.0,26.0,18.0,3.0,0.0,0.0,0.0,12.0,5.0,9.0,29.0,79.0,4.0,1.0,1.0,154.0,73.0,4.0,4.0,18.0,1.0,1.0,5.0,59.0,37.0,10.0,32.0,9.0,0.0,0.0,1.0
1548.771484375,736.8619995117188,3.5298478603363037,71.13327026367188,0.05428053438663483,25.0,0.0,1.0,9.0,6.0,2.0,2.0,47.0,21.0,18.0,33.0,60.0,65.0,11.0,3.0,23.0,85.0,75.0,31.0,17.0,15.0,38.0,41.0,10.0,20.0,5.0,1.0,0.0,10.0,42.0,107.0,21.0,43.0,0.0,1.0,10.0,21.0,5.0,2.0,84.0,51.0,12.0,7.0,118.0,135.0,33.0,8.0,20.0,135.0,51.0,9.0,31.0,35.0,6.0,7.0,43.0,33.0,5.0,11.0,40.0,31.0,9.0,5.0,11.0,18.0,0.0,0.0,4.0,16.0,15.0,14.0,60.0,18.0,1.0,1.0,25.0,107.0,135.0,135.0,24.0,135.0,33.0,22.0,27.0,28.0,41.0,103.0,62.0,13.0,16.0,61.0,135.0,12.0,0.0,0.0,1.0,4.0,6.0,3.0,4.0,5.0,2.0,7.0,21.0,1.0,5.0,8.0,34.0,17.0,19.0,29.0,3.0,0.0,1.0,17.0,43.0,103.0,24.0,18.0,1.0,0.0,1.0,20.0,75.0,71.0,6.0,0.0,0.0
1432.901611328125,1687.7884521484375,3.1882550716400146,290.70806884765625,0.04315899685025215,14.0,4.0,5.0,11.0,17.0,16.0,6.0,13.0,9.0,0.0,1.0,8.0,12.0,7.0,19.0,72.0,1.0,0.0,0.0,0.0,0.0,33.0,65.0,74.0,1.0,5.0,2.0,0.0,0.0,43.0,53.0,18.0,29.0,4.0,16.0,28.0,48.0,18.0,1.0,13.0,132.0,8.0,2.0,6.0,4.0,4.0,33.0,132.0,13.0,3.0,1.0,9.0,29.0,71.0,132.0,70.0,1.0,0.0,6.0,39.0,20.0,37.0,77.0,12.0,62.0,10.0,1.0,3.0,94.0,71.0,3.0,7.0,132.0,60.0,1.0,1.0,2.0,3.0,4.0,44.0,59.0,21.0,3.0,13.0,60.0,83.0,38.0,24.0,0.0,0.0,3.0,39.0,32.0,100.0,97.0,0.0,27.0,6.0,0.0,0.0,25.0,132.0,35.0,11.0,132.0,23.0,0.0,0.0,2.0,37.0,14.0,20.0,132.0,10.0,3.0,0.0,0.0,24.0,40.0,32.0,4.0,2.0,13.0,7.0,0.0,43.0,132.0,8.0
1617.78076171875,1985.821044921875,2.5323894023895264,359.7510070800781,0.04478377476334572,7.0,12.0,81.0,48.0,41.0,5.0,0.0,1.0,102.0,66.0,46.0,9.0,4.0,2.0,3.0,19.0,20.0,7.0,1.0,28.0,79.0,15.0,2.0,6.0,6.0,8.0,2.0,13.0,71.0,34.0,0.0,0.0,27.0,4.0,6.0,13.0,106.0,90.0,7.0,20.0,133.0,17.0,3.0,1.0,22.0,12.0,7.0,109.0,30.0,2.0,2.0,32.0,133.0,26.0,4.0,21.0,8.0,3.0,2.0,16.0,44.0,41.0,4.0,3.0,23.0,6.0,0.0,37.0,123.0,62.0,2.0,5.0,133.0,47.0,0.0,2.0,37.0,11.0,2.0,19.0,50.0,8.0,0.0,1.0,133.0,76.0,1.0,3.0,10.0,8.0,2.0,4.0,32.0,29.0,1.0,1.0,9.0,0.0,0.0,15.0,81.0,82.0,5.0,8.0,133.0,7.0,0.0,0.0,10.0,16.0,7.0,53.0,56.0,2.0,0.0,0.0,65.0,133.0,3.0,14.0,1.0,1.0,2.0,5.0,24.0,110.0,4.0,0.0
